"","msoa11nm","msoa11cd","dose","ex_deaths","unvax","pop","ex_deathrate"
"329","Barnstaple Central","E02004182","1st",5.9510319060846,1896,5597,106.325386923077
"330","Barnstaple Pilton","E02004181","1st",4.66241294342696,1321,5065,92.0515882216577
"331","Barnstaple South","E02004184","1st",4.84868423101057,2168,7231,67.0541312544678
"332","Barnstaple Sticklepath","E02004183","1st",4.74020081110321,1418,5401,87.7652436790078
"333","Barnt Green & Lickey Hills","E02006701","1st",3.8455751111268,1235,6145,62.5805551037722
"334","Barnton","E02003876","1st",3.08201150123262,1345,4798,64.2353376663739
"335","Barons Court","E02000385","1st",10.5751366549063,4762,7379,143.313953854266
"336","Barras Heath","E02001978","1st",7.31994628381908,2435,6035,121.291570568667
"337","Barrington, Orwell & Gamlingay","E02003787","1st",4.98839456085435,1553,6614,75.4217502397089
"338","Barrow Central","E02003984","1st",6.90516291560159,1961,5532,124.822178517744
"339","Barrow upon Soar","E02005355","1st",2.88005126642132,1310,6243,46.1324886500291
"340","Barrow, Chedburgh & Sicklesmere","E02006280","1st",6.57987435348797,1997,8618,76.3503638139704
"341","Barrowcliff & Northstead","E02005801","1st",3.553889622425,1272,4682,75.9053742508544
"342","Barrowford, Higham & Pendleside","E02005247","1st",7.27611098426942,1731,8602,84.5862704518649
"343","Barstable","E02004442","1st",8.71956441130166,2630,7039,123.875044911233
"344","Bartley Green & Shenley Fields","E02001932","1st",8.4023670674328,2792,6355,132.216633633876
"345","Barton","E02004640","1st",11.2584808779502,3643,7458,150.958445668413
"346","Barton","E02005944","1st",7.62895182462213,3121,7615,100.183215031151
"347","Barton-le-Clay & Upper Sundon","E02003636","1st",4.36256512159921,1602,6169,70.7175412805836
"348","Barton-under-Needwood","E02006145","1st",4.0961603494408,968,5109,80.1753836257742
"349","Barton Hill","E02006889","1st",12.5502283440891,4495,7341,170.960745730679
"350","Barton on Sea","E02004800","1st",7.5582587590459,988,7102,106.424370023175
"351","Barton Seagrave","E02005648","1st",5.35345718179461,2078,7970,67.1701026573979
"352","Barton upon Humber","E02002749","1st",5.97627081818196,2595,10053,59.4476357125431
"353","Barton upon Irwell","E02001182","1st",5.73035183648731,2698,6020,95.1885687124139
"354","Barwell","E02005383","1st",4.80645409284091,2208,7925,60.6492630011472
"355","Baschurch, Cockshutt & Harmer Hill","E02006021","1st",5.98089154432957,1727,7656,78.1203179771365
"356","Basford & Hartshill","E02002968","1st",6.937716337987,2674,8155,85.0731617165788
"357","Basford Park Lane","E02002875","1st",10.0009845866206,3252,7218,138.55617326989
"358","Basildon Central & Pipps Hill","E02004438","1st",7.93364536151307,2907,7868,100.834333522027
"359","Basingstoke Central, Black Dam & Eastrop","E02004685","1st",5.80980494155656,3163,7455,77.9316558223549
"360","Bassett Green","E02003549","1st",6.65822068958416,5270,9580,69.5012598077679
"361","Bassingbourn & the Mordens","E02003793","1st",3.77317415481993,1557,6103,61.8249083208247
"362","Bastwell","E02002618","1st",7.92227514701081,2517,6457,122.692816277076
"363","Batchley & Brockhill","E02006723","1st",5.9616826747721,2569,7305,81.6109880187831
"364","Batemoor & Jordanthorpe","E02001680","1st",4.62400455975675,1668,5221,88.5654962604242
"365","Bathavon North & South","E02002994","1st",10.2902081429604,2710,9482,108.523604123185
"366","Batley Carr & Mount Pleasant","E02002283","1st",6.57408892783572,2878,6265,104.933582247976
"367","Batley Central","E02002280","1st",5.50491387853146,2482,5431,101.360962594945
"368","Battenhall & Diglis","E02006746","1st",5.11241004518002,2206,7519,67.9932177840141
"369","Battersea Latchmere","E02000925","1st",14.1516005104414,4831,8271,171.099026846106
"370","Battersea Park","E02000923","1st",20.4941500824768,4358,8144,251.647225963615
"371","Battle & Catsfield","E02004397","1st",4.65377652499564,1846,7288,63.8553310235407
"372","Battle & Caversham Bridge","E02003395","1st",17.4358286948548,6168,10911,159.800464621527
"373","Battle Hill East","E02001758","1st",1.96762773154467,1138,4724,41.6517301343071
"374","Battle Hill West","E02001761","1st",3.1576018658656,1165,4794,65.8657043359533
"375","Battledown & Charlton Kings","E02004611","1st",5.76741597003459,2442,9938,58.033970316307
"376","Battyeford","E02002291","1st",2.82815652445659,1276,5513,51.2997737068128
"377","Bawdeswell, Swanton Morley & North Elmham","E02005503","1st",4.30291056423023,1696,6527,65.9247826601843
"378","Bawtry, Austerfield & Hayfield","E02001576","1st",3.97094414515926,1306,5784,68.6539444183828
"379","Baylis & Stoke","E02003410","1st",15.3352385633445,5546,11111,138.018527255373
"380","Bayston Hill & Atcham","E02006038","1st",3.8896092628643,1522,7097,54.8063866826025
"381","Bayswater East","E02000975","1st",23.5999957175724,7059,10538,223.951373292583
"382","Beacon Lough & Wrekenton","E02001702","1st",5.88355643885543,2119,6682,88.0508296745799
"383","Beaconsfield Town","E02003688","1st",14.0297597894902,3129,10689,131.254184577511
"384","Beaminster, Maiden Newton & Halstock","E02004271","1st",9.25624908306514,1570,9135,101.327302496608
"385","Bean, Darenth & Sutton at Hone","E02005039","1st",5.49778788702682,1893,5914,92.9622571360639
"386","Beardwood, Pleasington & Livesey","E02002624","1st",5.05661771384721,1516,7460,67.7830792740913
"387","Bearpark & Witton Gilbert","E02004310","1st",3.97156857672103,1718,6655,59.6779650897225
"388","Bearsted & Downswood","E02005074","1st",4.63125923648538,1540,7024,65.9347841185276
"389","Bearwood","E02003195","1st",3.69696078313394,1502,4944,74.7767148692139
"390","Bearwood & Warley Woods","E02002076","1st",15.4302341180823,4116,9781,157.757224395075
"391","Beauchief","E02001676","1st",3.60287422825211,808,5220,69.0205790852894
"392","Beaumont Park","E02002827","1st",4.91643033109455,2143,5638,87.201673130446
"393","Beaver & Singtleton","E02005002","1st",7.18642240345702,3052,8043,89.3500236660079
"394","Bebington New Ferry","E02001497","1st",6.99787993747023,2391,6928,101.008659605517
"395","Beccles","E02006311","1st",6.17540273193572,1465,7269,84.9553271692904
"396","Beck Row, Eriswell & Barton Mills","E02006240","1st",6.1814753162482,2130,6596,93.7155141941813
"397","Beckenham East & Kelsey Park","E02000138","1st",12.2536076101463,2586,7865,155.799206740576
"398","Beckenham Hill","E02000686","1st",11.5400381391805,3363,6369,181.190738564617
"399","Beckley & Horspath","E02005959","1st",4.73377198977926,1513,5335,88.730496528196
"400","Beckton","E02000746","1st",10.7974330561527,5410,8826,122.336653706693
"401","Beckton North","E02000745","1st",13.123252995823,4999,8338,157.390897047529
"402","Beckton Park","E02000748","1st",10.0772628111949,4350,6819,147.782120709707
"403","Becontree East","E02000008","1st",15.2392630755765,5164,10826,140.765408050771
"404","Becontree Heath","E02000005","1st",10.6917880207624,4200,8808,121.387239109473
"405","Becontree North","E02006799","1st",15.2069606596092,4745,9943,152.941372418879
"406","Becontree South","E02000013","1st",11.271903143573,3903,7805,144.419002480115
"407","Becontree West","E02000009","1st",16.9572546592071,5766,10552,160.701806853744
"408","Bedale & Snape","E02005755","1st",4.79066321156697,1409,5824,82.2572666821252
"409","Beddington","E02000850","1st",10.0341364757226,3056,9194,109.137877699832
"410","Bedfont","E02000548","1st",14.2809210524417,4104,8988,158.888752252355
"411","Bedford Park","E02000271","1st",11.2161256540245,3232,7230,155.133134910435
"412","Bedgrove & Walton","E02003668","1st",4.87185451598873,1721,7467,65.2451388240087
"413","Bedhampton","E02006822","1st",6.62193428596602,1992,8005,82.7224770264337
"414","Bedlington Station & Sleekburn","E02005740","1st",6.05568714206144,2177,8495,71.285310677592
"415","Bedlington Town","E02005741","1st",3.57059257413718,1479,7378,48.3951284106422
"416","Bedminster","E02003050","1st",5.7447615698755,5019,9872,58.1924794355298
"417","Bedwell","E02004951","1st",7.13806535581235,3035,7102,100.507819710115
"418","Bedworth Coalpit Field & Exhall","E02006489","1st",6.89622815707334,2373,6870,100.381778123338
"419","Bedworth Heath","E02006490","1st",6.57795727548972,1959,6512,101.012857424596
"420","Bedworth Town","E02006487","1st",5.0047974669065,1820,6007,83.3160890112619
"421","Bedworth Woodlands","E02006486","1st",5.59416133544643,1698,6243,89.6069411412211
"422","Bedwyn, Burbage & Collingbourne","E02006640","1st",3.18811316202139,1605,6559,48.6066955636742
"423","Beech Hill","E02001291","1st",4.40306338399132,1929,6496,67.7811481525757
"424","Beech Road & Chorlton Meadows","E02001081","1st",5.92954376723068,1810,5684,104.31991145726
"425","Beechdale","E02002887","1st",7.82134447143799,2116,5891,132.767687513801
"426","Beechwood & Heath","E02002589","1st",4.32223838146786,1227,5625,76.8397934483175
"427","Beechwood & James Cook","E02002506","1st",4.07177902806945,1644,4695,86.725857892853
"428","Beeston East","E02002420","1st",8.24177873581019,3470,7608,108.330425023793
"429","Beeston Hill & Hunslet Moor","E02002414","1st",5.96207853944705,3355,6074,98.157368117337
"430","Beeston North","E02005858","1st",5.313393424906,3832,8258,64.342376179535
"431","Beeston Regis, Saxthorpe & Aldborough","E02005575","1st",5.71721258619649,1300,6341,90.1626334363111
"432","Beeston Rylands","E02005861","1st",3.31389756497185,1695,5049,65.6347309362616
"433","Beeston Town","E02005860","1st",6.76949325798108,5221,10160,66.6288706494201
"434","Beeston West & Cottingley","E02002419","1st",6.48384242935769,3108,7125,91.001297254143
"435","Begbroke, Yarnton & Water Eaton","E02005939","1st",3.64782653775326,2352,6603,55.2449876988227
"436","Beighton","E02001666","1st",2.23793365099629,1363,5001,44.7497230753108
"437","Belchers Lane & Eastfield Road","E02001881","1st",16.9939160978325,5296,8717,194.95142936598
"438","Belfairs","E02003281","1st",10.5854592770474,2140,8373,126.423734349067
"439","Belgrave","E02006222","1st",3.50643496141547,1999,5866,59.7755704298579
"440","Belgrave North East","E02002833","1st",9.47618113860396,3273,8452,112.117618771935
"441","Belgrave North West","E02002832","1st",12.1726281724237,3633,9694,125.568683437422
"442","Belgrave South","E02002836","1st",13.4615884616892,3853,10272,131.051289541367
"443","Bell Green","E02001961","1st",11.2993004363151,3031,7210,156.717065690917
"444","Belle Isle North","E02002421","1st",5.01088497052821,2356,5333,93.95996569526
"445","Belle Isle South","E02002423","1st",4.57338466127287,1922,5000,91.4676932254573
"446","Belle Vale","E02001386","1st",8.02949370952909,2482,7352,109.215093981625
"447","Belle Vue & Burgh","E02003991","1st",3.80078686593074,1194,6564,57.9035171531192
"448","Belle Vue & Town Fields","E02001557","1st",13.4263119550056,3982,9769,137.437935868621
"449","Belle Vue & West Gorton","E02001064","1st",16.7073774001835,4802,9592,174.180331528185
"450","Bellfields, Slyfield & Weyfield","E02006350","1st",3.76363275867536,2327,5769,65.2389107068012
"451","Bellingham & Perry Hill","E02000681","1st",16.028480532944,3875,7917,202.456492774333
"452","Bellingham, Otterburn & Redesdale","E02005727","1st",2.71776887371022,1025,5420,50.1433371533251
"453","Belmont","E02000440","1st",15.1326312537299,3281,8966,168.777952863372
"454","Belmont & Carrville","E02004312","1st",3.40808685448927,1334,6562,51.9367091510099
"455","Belmont & South Cheam","E02006836","1st",8.18959527251655,2104,7674,106.718729118016
"456","Belmont, Madley & Clehonger","E02002920","1st",4.3944534622759,1489,5610,78.3325037838842
"457","Belper Far Laund","E02004037","1st",3.13613713475024,1275,6869,45.6563857148092
"458","Belper Town","E02004038","1st",4.31459509893225,1304,6706,64.3393244696131
"459","Belsize Park","E02000176","1st",11.000908054665,3402,6923,158.903770831504
"460","Belstead Hills","E02006257","1st",3.86177274214758,1372,5689,67.8813981745048
"461","Beltinge & Bishopstone","E02005011","1st",8.036139990662,1325,6905,116.381462572947
"462","Belton","E02005549","1st",4.30104034107206,954,5002,85.9864122565385
"463","Belvedere & Lessness Heath","E02000067","1st",10.0249426326048,3743,8440,118.778941144607
"464","Bembridge & Nettlestone","E02003590","1st",8.53376102178751,972,6801,125.478032962616
"465","Benchill North & Sharston","E02001093","1st",10.3587376830848,3620,8461,122.429236296948
"466","Benchill South & Wythenshawe Central","E02001094","1st",8.57084585444813,3709,8337,102.804916090298
"467","Benfieldside, Hamsterley & Medomsley","E02004298","1st",5.84459706733389,1948,8561,68.2700276525393
"468","Benfleet Appleton","E02004475","1st",4.95163627853602,1436,5895,83.9972227062938
"469","Benfleet North","E02004473","1st",4.67846757691191,1632,6689,69.9427055899523
"470","Benhall & The Reddings","E02004609","1st",3.9717133132746,1588,6276,63.2841509444646
"471","Bensham North","E02001689","1st",6.09813784161732,4004,7814,78.0411804660522
"472","Bensham South & Saltwell","E02001691","1st",7.09846280600882,3944,8118,87.4410298843166
"473","Benson & Crowmarsh Gifford","E02005968","1st",3.26949247218412,2440,7222,45.2712887314334
"474","Bentilee & Ubberley","E02002967","1st",6.79847655129925,2952,8318,81.7321056900607
"475","Bentley","E02002132","1st",3.96624968578898,1727,5309,74.7080370274813
"476","Bentley & Holybourne","E02004697","1st",4.35519759699458,1360,5989,72.719946518527
"477","Bentley & Toll Bar","E02001548","1st",5.25163709930294,2380,6853,76.6326732716028
"478","Bentley Rise","E02001551","1st",4.92839852058775,1561,4998,98.6074133771058
"479","Bents Green & Millhouses","E02001665","1st",7.36874211451353,1418,8579,85.8927860416544
"480","Benwell","E02001734","1st",6.81774603168099,3246,7412,91.9825422514974
"481","Bere Alston, Buckland Monachorum & Yelverton","E02004235","1st",6.02822062560897,1135,5758,104.692959805644
"482","Bere Regis & Lytchett Matravers","E02004263","1st",3.72308800962518,1229,5163,72.1109434364745
"483","Berinsfield & Wittenham","E02005963","1st",6.92418214869573,2008,7215,95.9692605501833
"484","Berkeley & Sharpness","E02004662","1st",3.01259249325772,1392,5584,53.9504386328388
"485","Berkhamsted South","E02004869","1st",4.50811268181842,1470,5042,89.4111995600639
"486","Berkhamsted Town","E02004864","1st",4.4574131959422,1489,5699,78.2139532539428
"487","Berkhamsted West","E02004867","1st",4.42544627451633,1415,5434,81.4399388022879
"488","Bermondsey East","E02000810","1st",11.62372395337,6308,11588,100.308284029772
"489","Bermondsey North","E02000809","1st",12.8970194298549,7868,13434,96.0028243996942
"490","Bermuda & Heath End","E02006482","1st",3.71129188008091,1861,6046,61.3842520688208
"491","Bernards Heath","E02004933","1st",3.38999852192012,1545,5869,57.7610925527368
"492","Berrow & Brent Knoll","E02006062","1st",9.06991195731032,2086,10182,89.077901761052
"493","Berryfields & Haydon Hill","E02003663","1st",7.78146133731677,4071,10146,76.6948682960454
"494","Berrylands North","E02000607","1st",6.40649463680693,2801,6534,98.0485864218998
"495","Berrylands South","E02000611","1st",7.17937463906665,1764,6616,108.515336140669
"496","Berwick-upon-Tweed Town","E02005706","1st",8.47577059558775,2361,8168,103.768004353425
"497","Berwick-upon-Tweed West & Holy Island","E02005707","1st",6.29123321450379,1350,6155,102.213374727925
"498","Berwick Hills","E02002499","1st",4.11840183181883,2293,6275,65.6319017022922
"499","Bessacarr Bawtry Road","E02001563","1st",6.16613995350574,1382,6983,88.3021617285657
"500","Bessacarr Grange & Lakeside","E02001565","1st",5.50193219688552,1275,6843,80.402341032961
